gold_label,gold_token,doc_idx,sent_idx
0,employ,1,17
0,about,1,17
0,200,1,17
0,people,1,17
0,at,1,17
0,each,1,17
0,location,1,17
0,",",1,17
0,had,1,17
0,put,1,17
0,a,1,17
0,hold,1,17
0,on,1,17
0,new,1,17
0,hires,1,17
0,.,1,17
0,"""",1,18
0,We,1,18
0,have,1,18
0,not,1,18
0,instituted,1,18
0,pay,1,18
0,cuts,1,18
0,",",1,18
0,but,1,18
0,we,1,18
0,have,1,18
0,actually,1,18
0,frozen,1,18
0,salary,1,18
0,increases,1,18
0,as,1,18
0,well,1,18
0,",",1,18
0,"""",1,18
0,he,1,18
0,said,1,18
0,.,1,18
0,The,1,19
0,dealer,1,19
0,group,1,19
0,chief,1,19
0,was,1,19
0,also,1,19
0,trying,1,19
0,to,1,19
0,persuade,1,19
0,the,1,19
0,German,1,19
0,brand,1,19
0,to,1,19
0,lower,1,19
0,the,1,19
0,bar,1,19
0,for,1,19
0,bonuses,1,19
0,and,1,19
0,rebates,1,19
0,–,1,19
0,a,1,19
0,primary,1,19
0,source,1,19
0,of,1,19
0,profitability,1,19
0,for,1,19
0,most,1,19
0,dealers,1,19
0,–,1,19
0,by,1,19
0,reducing,1,19
0,its,1,19
0,sales,1,19
0,volume,1,19
0,objectives,1,19
0,for,1,19
0,his,1,19
0,stores,1,19
0,.,1,19
0,"""",1,20
0,If,1,20
0,the,1,20
0,factory,1,20
0,actually,1,20
0,lowered,1,20
0,our,1,20
0,targets,1,20
0,",",1,20
0,we,1,20
0,would,1,20
0,n't,1,20
0,have,1,20
0,so,1,20
0,much,1,20
0,pressure,1,20
0,to,1,20
0,discount,1,20
0,in,1,20
0,trying,1,20
0,to,1,20
0,achieve,1,20
0,our,1,20
0,targets,1,20
0,",",1,20
0,"""",1,20
0,he,1,20
0,said,1,20
0,.,1,20
0,Several,1,21
0,automakers,1,21
0,",",1,21
0,including,1,21
5,General,1,21
6,Motors,1,21
6,Co,1,21
0,and,1,21
5,Volkswagen,1,21
6,AG,1,21
0,",",1,21
0,have,1,21
0,already,1,21
0,readjusted,1,21
0,their,1,21
0,pricing,1,21
0,strategies,1,21
0,in,1,21
3,China,1,21
0,by,1,21
0,pushing,1,21
0,down,1,21
0,MSRPs,1,21
0,closer,1,21
0,to,1,21
0,prevailing,1,21
0,transaction,1,21
0,levels,1,21
0,.,1,21
5,GM,1,22
0,'s,1,22
3,Shanghai,1,22
0,-,1,22
0,based,1,22
0,spokeswoman,1,22
1,Irene,1,22
2,Shen,1,22
0,said,1,22
0,by,1,22
0,email,1,22
0,the,1,22
3,Detroit,1,22
0,automaker,1,22
0,was,1,22
0,not,1,22
0,considering,1,22
0,lay,1,22
0,-,1,22
0,offs,1,22
0,or,1,22
0,big,1,22
0,productions,1,22
0,cuts,1,22
0,.,1,22
0,"""",1,23
5,GM,1,23
0,is,1,23
0,committed,1,23
0,to,1,23
3,China,1,23
0,and,1,23
0,intends,1,23
0,to,1,23
0,continue,1,23
0,to,1,23
0,grow,1,23
0,and,1,23
0,enhance,1,23
0,our,1,23
0,business,1,23
0,working,1,23
0,with,1,23
0,our,1,23
0,partners,1,23
0,in,1,23
3,China,1,23
0,",",1,23
0,"""",1,23
0,she,1,23
0,said,1,23
0,.,1,23
0,"""",1,24
0,We,1,24
0,have,1,24
0,made,1,24
0,no,1,24
0,major,1,24
0,moves,1,24
0,to,1,24
0,curtail,1,24
0,production,1,24
0,.,1,24
0,We,1,25
0,regularly,1,25
0,manage,1,25
0,our,1,25
0,production,1,25
0,volumes,1,25
0,to,1,25
0,maintain,1,25
0,inventories,1,25
0,within,1,25
0,a,1,25
0,healthy,1,25
0,range,1,25
0,.,1,25
0,"""",1,25
0,Global,1,26
0,automakers,1,26
0,would,1,26
0,",",1,26
0,in,1,26
0,any,1,26
0,case,1,26
0,",",1,26
0,find,1,26
0,it,1,26
0,hard,1,26
0,to,1,26
0,make,1,26
0,significant,1,26
0,lay,1,26
0,-,1,26
0,offs,1,26
0,in,1,26
3,China,1,26
0,",",1,26
0,given,1,26
0,they,1,26
0,are,1,26
0,mostly,1,26
0,partnered,1,26
0,with,1,26
0,Chinese,1,26
0,state,1,26
0,-,1,26
0,owned,1,26
0,car,1,26
0,makers,1,26
0,who,1,26
0,defer,1,26
0,to,1,26
3,Beijing,1,26
0,'s,1,26
0,priority,1,26
0,of,1,26
0,defending,1,26
0,social,1,26
0,stability,1,26
0,by,1,26
0,safeguarding,1,26
0,jobs,1,26
0,.,1,26
0,"""",1,27
0,For,1,27
0,high,1,27
0,profile,1,27
0,JVs,1,27
0,",",1,27
0,it,1,27
0,would,1,27
0,be,1,27
0,difficult,1,27
0,to,1,27
0,make,1,27
0,more,1,27
0,radical,1,27
0,restructuring,1,27
0,moves,1,27
0,like,1,27
0,larger,1,27
0,scale,1,27
0,lay,1,27
0,-,1,27
0,offs,1,27
0,and,1,27
0,capacity,1,27
0,reductions,1,27
0,",",1,27
0,"""",1,27
1,James,1,27
2,Chao,1,27
0,",",1,27
3,Shanghai,1,27
0,-,1,27
0,based,1,27
3,Asia,1,27
4,-Pacific,1,27
0,managing,1,27
0,director,1,27
0,at,1,27
0,industry,1,27
0,consultant,1,27
5,IHS,1,27
6,Automotive,1,27
0,.,1,27
0,(,1,28
0,$,1,28
0,1,1,28
0,=,1,28
0,6.2092,1,28
0,Chinese,1,28
0,yuan,1,28
0,renminbi,1,28
0,),1,28
0,(,1,28
0,Editing,1,28
0,by,1,28
1,Alex,1,28
2,Richardson,1,28
0,),1,28
0,Other,2,0
0,Articles,2,0
0,Split,2,0
0,child,2,0
0,-,2,0
0,care,2,0
0,duties,2,0
0,for,2,0
0,a,2,0
0,',2,0
0,super,2,0
0,',2,0
0,sex,2,0
0,life,2,0
0,!,2,0
0,Spiritual,2,1
0,awareness,2,1
0,varies,2,1
0,throughout,2,1
0,the,2,1
0,day,2,1
0,:,2,1
0,Study,2,1
0,Selfies,2,1
0,can,2,1
0,give,2,1
0,clues,2,1
0,to,2,1
0,your,2,1
0,personality,2,1
0,The,2,2
0,hippocampus,2,2
0,in,2,2
0,the,2,2
0,brain,2,2
0,’s,2,2
0,temporal,2,2
0,lobe,2,2
0,is,2,2
0,not,2,2
0,only,2,2
0,responsible,2,2
0,for,2,2
0,long,2,2
0,-,2,2
0,term,2,2
0,memory,2,2
0,",",2,2
0,but,2,2
0,also,2,2
0,involved,2,2
0,in,2,2
0,quick,2,2
0,and,2,2
0,successful,2,2
0,conflict,2,2
0,resolution,2,2
0,",",2,2
0,researchers,2,2
0,have,2,2
0,found,2,2
0,.,2,2
0,In,2,3
0,their,2,3
0,everyday,2,3
0,life,2,3
0,",",2,3
0,people,2,3
0,are,2,3
0,constantly,2,3
0,confronted,2,3
0,with,2,3
0,decision,2,3
0,conflicts,2,3
0,",",2,3
0,especially,2,3
0,if,2,3
0,they,2,3
0,need,2,3
0,to,2,3
0,suppress,2,3
0,an,2,3
0,action,2,3
0,that,2,3
0,would,2,3
0,have,2,3
0,made,2,3
0,sense,2,3
0,under,2,3
0,normal,2,3
0,circumstances,2,3
0,.,2,3
0,For,2,4
0,example,2,4
0,:,2,4
0,when,2,4
0,the,2,4
0,pedestrian,2,4
0,lights,2,4
0,go,2,4
0,green,2,4
0,",",2,4
0,a,2,4
0,pedestrian,2,4
0,would,2,4
0,normally,2,4
0,start,2,4
0,walking,2,4
0,.,2,4
0,If,2,5
0,",",2,5
0,however,2,5
0,",",2,5
0,a,2,5
0,car,2,5
0,comes,2,5
0,speeding,2,5
0,along,2,5
0,at,2,5
0,the,2,5
0,same,2,5
0,time,2,5
0,",",2,5
0,the,2,5
0,pedestrian,2,5
0,should,2,5
0,stay,2,5
0,where,2,5
0,he,2,5
0,is,2,5
0,.,2,5
0,In,2,6
0,their,2,6
0,experiment,2,6
0,",",2,6
0,researchers,2,6
0,headed,2,6
0,by,2,6
0,Dr,2,6
1,Nikolai,2,6
2,Axmacher,2,6
0,from,2,6
0,the,2,6
5,Ruhr,2,6
6,-,2,6
6,Universitat,2,6
6,Bochum,2,6
0,(,2,6
5,RUB,2,6
0,),2,6
0,in,2,6
3,Germany,2,6
0,",",2,6
0,together,2,6
0,with,2,6
0,colleagues,2,6
0,from,2,6
0,the,2,6
5,University,2,6
6,Hospital,2,6
6,of,2,6
6,Bonn,2,6
0,as,2,6
0,well,2,6
0,as,2,6
0,in,2,6
3,Aachen,2,6
0,and,2,6
3,Birmingham,2,6
0,opted,2,6
0,for,2,6
0,a,2,6
0,less,2,6
0,threatening,2,6
0,situation,2,6
0,.,2,6
0,Test,2,7
0,participants,2,7
0,heard,2,7
0,the,2,7
0,words,2,7
0,“,2,7
0,high,2,7
0,”,2,7
0,or,2,7
0,“,2,7
0,low,2,7
0,”,2,7
0,spoken,2,7
0,in,2,7
0,a,2,7
0,high,2,7
0,or,2,7
0,low,2,7
0,tone,2,7
0,",",2,7
0,and,2,7
0,they,2,7
0,had,2,7
0,to,2,7
0,state,2,7
0,–,2,7
0,regardless,2,7
0,of,2,7
0,the,2,7
0,meaning,2,7
0,of,2,7
0,the,2,7
0,word,2,7
0,–,2,7
0,at,2,7
0,what,2,7
0,pitch,2,7
0,the,2,7
0,speaker,2,7
0,said,2,7
0,them,2,7
0,.,2,7
0,If,2,8
0,the,2,8
0,pitch,2,8
0,does,2,8
0,n’t,2,8
0,correspond,2,8
0,with,2,8
0,the,2,8
0,meaning,2,8
0,of,2,8
0,the,2,8
0,word,2,8
0,",",2,8
0,a,2,8
0,conflict,2,8
0,is,2,8
0,generated,2,8
0,:,2,8
0,the,2,8
0,participants,2,8
0,would,2,8
0,answer,2,8
0,more,2,8
0,slowly,2,8
0,and,2,8
0,make,2,8
0,more,2,8
0,mistakes,2,8
0,.,2,8
0,The,2,9
0,team,2,9
0,demonstrated,2,9
0,with,2,9
0,two,2,9
0,different,2,9
0,measurement,2,9
0,methods,2,9
0,that,2,9
0,the,2,9
0,hippocampus,2,9
0,is,2,9
0,active,2,9
0,in,2,9
0,such,2,9
0,conflicting,2,9
0,situations,2,9
0,;,2,9
0,this,2,9
0,applies,2,9
0,particularly,2,9
0,when,2,9
0,a,2,9
0,person,2,9
0,solves,2,9
0,the,2,9
0,conflicts,2,9
0,quickly,2,9
0,and,2,9
0,successfully,2,9
0,.,2,9
1,Axmacher,2,10
0,and,2,10
0,colleagues,2,10
0,analysed,2,10
0,the,2,10
0,brain,2,10
0,activity,2,10
0,in,2,10
0,healthy,2,10
0,participants,2,10
0,with,2,10
0,functional,2,10
0,magnetic,2,10
0,resonance,2,10
0,imaging,2,10
0,.,2,10
0,They,2,11
0,gained,2,11
0,the,2,11
0,same,2,11
0,results,2,11
0,in,2,11
0,epilepsy,2,11
0,patients,2,11
0,who,2,11
0,had,2,11
0,EEG,2,11
0,electrodes,2,11
0,implanted,2,11
0,in,2,11
0,the,2,11
0,hippocampus,2,11
0,for,2,11
0,the,2,11
0,purpose,2,11
0,of,2,11
0,surgery,2,11
0,planning,2,11
0,;,2,11
0,this,2,11
0,is,2,11
0,how,2,11
0,the,2,11
0,researchers,2,11
0,could,2,11
0,measure,2,11
0,the,2,11
0,activity,2,11
0,in,2,11
0,that,2,11
0,brain,2,11
0,region,2,11
0,directly,2,11
0,.,2,11
0,Because,2,12
0,the,2,12
0,hippocampus,2,12
0,is,2,12
0,essential,2,12
0,for,2,12
0,memory,2,12
0,",",2,12
0,the,2,12
0,researchers,2,12
0,speculate,2,12
0,about,2,12
0,its,2,12
0,role,2,12
0,in,2,12
0,conflict,2,12
0,resolution,2,12
0,.,2,12
0,“,2,13
0,Our,2,13
0,data,2,13
0,show,2,13
0,first,2,13
0,of,2,13
0,all,2,13
0,a,2,13
0,completely,2,13
0,new,2,13
0,function,2,13
0,of,2,13
0,the,2,13
0,Hippocampus,2,13
0,–,2,13
0,processing,2,13
0,of,2,13
0,activity,2,13
0,conflicts,2,13
0,",",2,13
0,”,2,13
0,said,2,13
1,Carina,2,13
2,Oehrn,2,13
0,from,2,13
0,the,2,13
5,Department,2,13
6,of,2,13
6,Epileptology,2,13
0,at,2,13
0,the,2,13
5,University,2,13
6,Hospital,2,13
6,of,2,13
6,Bonn,2,13
0,.,2,13
0,“,2,14
0,However,2,14
0,",",2,14
0,in,2,14
0,order,2,14
0,to,2,14
0,answer,2,14
0,the,2,14
0,question,2,14
0,how,2,14
0,that,2,14
0,function,2,14
0,interacts,2,14
0,with,2,14
0,memory,2,14
0,processes,2,14
0,",",2,14
0,we,2,14
0,will,2,14
0,have,2,14
0,to,2,14
0,carry,2,14
0,out,2,14
0,additional,2,14
0,tests,2,14
0,",",2,14
0,”,2,14
0,said,2,14
1,Oehrn,2,14
0,.,2,14
0,“,2,15
0,Perhaps,2,15
0,the,2,15
0,memory,2,15
0,system,2,15
0,becomes,2,15
0,particularly,2,15
0,active,2,15
0,if,2,15
0,a,2,15
0,conflict,2,15
0,has,2,15
0,been,2,15
0,successfully,2,15
0,resolved,2,15
0,",",2,15
0,”,2,15
0,said,2,15
1,Axmacher,2,15
0,.,2,15
0,The,2,16
0,study,2,16
0,was,2,16
0,published,2,16
0,in,2,16
0,the,2,16
0,journal,2,16
5,Current,2,16
6,Biology,2,16
0,.,2,16
0,22,2,17
0,",",2,17
0,2015,2,17
0,9:57,2,17
0,am,2,17
5,361,3,0
6,Capital,3,0
0,Soft,3,0
0,Closes,3,0
0,the,3,0
0,361,3,0
0,Managed,3,0
0,Futures,3,0
0,Strategy,3,0
0,Fund,3,0
0,September,3,0
0,10,3,0
0,",",3,0
0,2015,3,0
0,08:00,3,0
0,ET,3,0
0,|,3,0
0,Source,3,0
0,:,3,0
0,361,3,0
0,Capital,3,0
0,LLC,3,0
3,DENVER,3,0
0,",",3,0
0,Sept.,3,0
0,10,3,0
0,",",3,0
5,361,3,0
6,Capital,3,0
0,",",3,0
0,a,3,0
0,leading,3,0
0,boutique,3,0
0,asset,3,0
0,manager,3,0
0,offering,3,0
0,institutional,3,0
0,-,3,0
0,quality,3,0
0,alternative,3,0
0,mutual,3,0
0,funds,3,0
0,",",3,0
0,today,3,0
0,announced,3,0
0,the,3,0
0,soft,3,0
0,close,3,0
0,of,3,0
0,the,3,0
0,361,3,0
0,Capital,3,0
0,Managed,3,0
0,Futures,3,0
0,Strategy,3,0
0,Fund,3,0
0,",",3,0
0,a,3,0
0,fund,3,0
0,which,3,0
0,employs,3,0
0,a,3,0
0,distinct,3,0
0,counter,3,0
0,-,3,0
0,trend,3,0
0,approach,3,0
0,in,3,0
0,the,3,0
0,pursuit,3,0
0,of,3,0
0,attractive,3,0
0,risk,3,0
0,-,3,0
0,adjusted,3,0
0,returns,3,0
0,that,3,0
0,exhibit,3,0
0,low,3,0
0,correlations,3,0
0,to,3,0
0,traditional,3,0
0,stock,3,0
0,and,3,0
0,bond,3,0
0,investments,3,0
0,.,3,0
0,The,3,1
0,fund,3,1
0,will,3,1
0,be,3,1
0,closed,3,1
0,to,3,1
0,new,3,1
0,investors,3,1
0,beginning,3,1
0,September,3,1
0,30,3,1
0,",",3,1
0,2015,3,1
0,.,3,1
0,"""",3,2
0,Since,3,2
0,our,3,2
0,founding,3,2
0,in,3,2
0,2001,3,2
0,",",3,2
0,we,3,2
0,'ve,3,2
0,endeavored,3,2
0,to,3,2
0,be,3,2
0,excellent,3,2
0,stewards,3,2
0,of,3,2
0,our,3,2
0,clients,3,2
0,',3,2
0,capital,3,2
0,",",3,2
0,"""",3,2
0,said,3,2
1,Tom,3,2
2,Florence,3,2
0,",",3,2
0,President,3,2
0,and,3,2
0,Chief,3,2
0,Executive,3,2
0,Officer,3,2
0,of,3,2
5,361,3,2
6,Capital,3,2
0,.,3,2
0,"""",3,3
0,With,3,3
0,that,3,3
0,in,3,3
0,mind,3,3
0,",",3,3
0,we,3,3
0,'ve,3,3
0,put,3,3
0,forth,3,3
0,great,3,3
0,effort,3,3
0,into,3,3
0,measuring,3,3
0,the,3,3
0,capacity,3,3
0,of,3,3
0,our,3,3
0,strategies,3,3
0,",",3,3
0,in,3,3
0,order,3,3
0,to,3,3
0,ensure,3,3
0,that,3,3
0,asset,3,3
0,growth,3,3
0,does,3,3
0,n't,3,3
0,degrade,3,3
0,return,3,3
0,potential,3,3
0,.,3,3
0,"""",3,3
0,With,3,4
5,AUM,3,4
0,just,3,4
0,over,3,4
0,$,3,4
0,1,3,4
0,billion,3,4
0,as,3,4
0,of,3,4
0,September,3,4
0,8,3,4
0,",",3,4
0,the,3,4
0,fund,3,4
0,will,3,4
0,be,3,4
0,closing,3,4
0,to,3,4
0,new,3,4
0,investors,3,4
0,but,3,4
0,will,3,4
0,still,3,4
0,allow,3,4
0,additional,3,4
0,capacity,3,4
0,for,3,4
0,current,3,4
0,investors,3,4
0,.,3,4
0,The,3,5
0,executives,3,5
0,and,3,5
0,investment,3,5
0,team,3,5
0,at,3,5
5,361,3,5
6,Capital,3,5
0,understand,3,5
0,that,3,5
0,when,3,5
0,firms,3,5
0,lose,3,5
0,sight,3,5
0,of,3,5
0,performance,3,5
0,objectives,3,5
0,and,3,5
0,chase,3,5
0,assets,3,5
0,under,3,5
0,management,3,5
0,",",3,5
0,investors,3,5
0,ultimately,3,5
0,pay,3,5
0,the,3,5
0,price,3,5
0,.,3,5
0,"""",3,6
0,We,3,6
0,are,3,6
0,grateful,3,6
0,to,3,6
0,our,3,6
0,clients,3,6
0,and,3,6
0,investors,3,6
0,who,3,6
0,have,3,6
0,helped,3,6
0,us,3,6
0,achieve,3,6
0,this,3,6
0,accomplishment,3,6
0,and,3,6
0,thankful,3,6
0,for,3,6
0,their,3,6
0,investment,3,6
0,in,3,6
0,our,3,6
0,philosophy,3,6
0,",",3,6
0,people,3,6
0,and,3,6
0,strategy,3,6
0,",",3,6
0,"""",3,6
0,said,3,6
1,Florence,3,6
0,.,3,6
0,For,3,7
0,more,3,7
0,information,3,7
0,about,3,7
0,the,3,7
0,361,3,7
0,Managed,3,7
0,Futures,3,7
0,Strategy,3,7
0,Fund,3,7
0,closing,3,7
0,or,3,7
0,questions,3,7
0,about,3,7
0,implementing,3,7
0,alternative,3,7
0,investment,3,7
0,products,3,7
0,",",3,7
0,contact,3,7
0,866-361-1720,3,7
0,.,3,7
0,About,3,8
5,361,3,8
6,Capital,3,8
5,361,3,8
6,Capital,3,8
0,is,3,8
0,a,3,8
0,leading,3,8
0,boutique,3,8
0,asset,3,8
0,manager,3,8
0,offering,3,8
0,institutional,3,8
0,-,3,8
0,quality,3,8
0,alternative,3,8
0,mutual,3,8
0,funds,3,8
0,to,3,8
0,investment,3,8
0,advisors,3,8
0,and,3,8
0,their,3,8
0,clients,3,8
0,.,3,8
0,Since,3,9
0,its,3,9
0,founding,3,9
0,in,3,9
0,2001,3,9
0,",",3,9
0,the,3,9
0,firm,3,9
0,has,3,9
0,focused,3,9
0,exclusively,3,9
0,on,3,9
0,alternative,3,9
0,investments,3,9
0,",",3,9
0,creating,3,9
0,innovative,3,9
0,portfolio,3,9
0,solutions,3,9
0,that,3,9
0,seek,3,9
0,to,3,9
0,help,3,9
0,advisors,3,9
0,better,3,9
0,understand,3,9
0,and,3,9
0,manage,3,9
0,portfolio,3,9
0,risk,3,9
0,.,3,9
0,Today,3,10
0,",",3,10
0,the,3,10
0,firm,3,10
0,combines,3,10
0,its,3,10
0,investment,3,10
0,skills,3,10
0,",",3,10
0,experience,3,10
0,and,3,10
0,focus,3,10
0,on,3,10
0,transparency,3,10
0,with,3,10
0,that,3,10
0,of,3,10
0,other,3,10
0,world,3,10
0,-,3,10
0,class,3,10
0,investment,3,10
0,managers,3,10
0,to,3,10
0,offer,3,10
0,a,3,10
0,family,3,10
0,of,3,10
0,single,3,10
0,-,3,10
0,manager,3,10
0,alternative,3,10
0,mutual,3,10
0,funds,3,10
0,",",3,10
0,including,3,10
0,managed,3,10
0,futures,3,10
0,",",3,10
0,global,3,10
0,counter,3,10
0,-,3,10
0,trend,3,10
0,",",3,10
0,long,3,10
0,/,3,10
0,short,3,10
0,equity,3,10
0,",",3,10
0,and,3,10
0,macro,3,10
0,mutual,3,10
0,funds,3,10
0,.,3,10
0,For,3,11
0,more,3,11
0,information,3,11
0,",",3,11
0,call,3,11
0,866-361-1720,3,11
0,or,3,11
0,visit,3,11
0,www.361capital.com,3,11
0,.,3,11
0,Investors,3,12
0,should,3,12
0,consider,3,12
0,the,3,12
0,361,3,12
0,Funds,3,12
0,',3,12
0,investment,3,12
0,objectives,3,12
0,",",3,12
0,risks,3,12
0,",",3,12
0,charges,3,12
0,and,3,12
0,expenses,3,12
0,carefully,3,12
0,before,3,12
0,investing,3,12
0,.,3,12
0,For,3,13
0,a,3,13
0,prospectus,3,13
0,",",3,13
0,or,3,13
0,summary,3,13
0,prospectus,3,13
0,",",3,13
0,that,3,13
0,contains,3,13
0,this,3,13
0,and,3,13
0,other,3,13
0,information,3,13
0,about,3,13
0,the,3,13
0,Funds,3,13
0,",",3,13
0,call,3,13
0,1-888-736-1227,3,13
0,or,3,13
0,visit,3,13
0,www.361capital.com,3,13
0,.,3,13
0,Please,3,14
0,read,3,14
0,the,3,14
0,prospectus,3,14
0,or,3,14
0,summary,3,14
0,prospectus,3,14
0,carefully,3,14
0,before,3,14
0,investing,3,14
0,.,3,14
0,Past,3,15
0,performance,3,15
0,does,3,15
0,not,3,15
0,guarantee,3,15
0,future,3,15
0,results,3,15
0,.,3,15
0,All,3,16
0,mutual,3,16
0,fund,3,16
0,investing,3,16
0,involves,3,16
0,risk,3,16
0,",",3,16
0,including,3,16
0,possible,3,16
0,loss,3,16
0,of,3,16
0,principal,3,16
0,.,3,16
0,Futures,3,17
0,prices,3,17
0,can,3,17
0,be,3,17
0,very,3,17
0,volatile,3,17
0,.,3,17
0,Leverage,3,18
0,(,3,18
0,the,3,18
0,small,3,18
0,margin,3,18
0,required,3,18
0,for,3,18
0,futures,3,18
0,contracts,3,18
0,),3,18
0,means,3,18
0,that,3,18
0,a,3,18
0,relatively,3,18
0,small,3,18
0,market,3,18
0,movement,3,18
0,can,3,18
0,have,3,18
0,a,3,18
0,disproportionately,3,18
0,large,3,18
0,effect,3,18
0,on,3,18
0,the,3,18
0,Fund,3,18
0,'s,3,18
0,investments,3,18
0,.,3,18
0,Leverage,3,19
0,can,3,19
0,result,3,19
0,in,3,19
0,large,3,19
0,losses,3,19
0,as,3,19
0,well,3,19
0,as,3,19
0,gains,3,19
0,.,3,19
0,The,3,20
0,potential,3,20
0,loss,3,20
0,from,3,20
0,a,3,20
0,contract,3,20
0,could,3,20
0,exceed,3,20
0,the,3,20
0,Fund,3,20
0,'s,3,20
0,initial,3,20
0,investment,3,20
0,.,3,20
0,With,3,21
0,short,3,21
0,contracts,3,21
0,",",3,21
0,the,3,21
0,loss,3,21
0,is,3,21
0,theoretically,3,21
0,unlimited,3,21
0,since,3,21
0,the,3,21
0,appreciation,3,21
0,of,3,21
0,the,3,21
0,underlying,3,21
0,asset,3,21
0,also,3,21
0,is,3,21
0,theoretically,3,21
0,unlimited,3,21
0,.,3,21
0,Fund,3,22
0,assets,3,22
0,not,3,22
0,invested,3,22
0,in,3,22
0,futures,3,22
0,are,3,22
0,invested,3,22
0,primarily,3,22
0,in,3,22
0,investment,3,22
0,-,3,22
0,grade,3,22
0,debt,3,22
0,.,3,22
0,The,3,23
0,value,3,23
0,of,3,23
0,debt,3,23
0,instruments,3,23
0,generally,3,23
0,falls,3,23
0,when,3,23
0,interest,3,23
0,rates,3,23
0,rise,3,23
0,.,3,23
0,The,3,24
0,Fund,3,24
0,may,3,24
0,engage,3,24
0,in,3,24
0,frequent,3,24
0,trading,3,24
0,",",3,24
0,the,3,24
0,costs,3,24
0,of,3,24
0,which,3,24
0,may,3,24
0,reduce,3,24
0,returns,3,24
0,and,3,24
0,result,3,24
0,in,3,24
0,a,3,24
0,greater,3,24
0,number,3,24
0,of,3,24
0,taxable,3,24
0,transactions,3,24
0,.,3,24
0,The,3,25
0,Fund,3,25
0,may,3,25
0,invest,3,25
0,a,3,25
0,large,3,25
0,portion,3,25
0,of,3,25
0,its,3,25
0,assets,3,25
0,in,3,25
0,relatively,3,25
0,few,3,25
0,issuers,3,25
0,",",3,25
0,potentially,3,25
0,making,3,25
0,it,3,25
0,more,3,25
0,volatile,3,25
0,than,3,25
0,a,3,25
0,diversified,3,25
0,fund,3,25
0,.,3,25
0,The,3,26
0,361,3,26
0,Funds,3,26
0,are,3,26
0,distributed,3,26
0,by,3,26
5,IMST,3,26
6,Distributors,3,26
6,",",3,26
6,LLC,3,26
0,.,3,26
0,Related,3,27
0,Articles,3,27
0,EXCLUSIVE,4,0
1,Steve,4,0
2,Harker,4,0
0,",",4,0
0,The,4,0
5,Australian,4,0
6,Financial,4,0
6,Markets,4,0
6,Association,4,0
0,'s,4,0
0,new,4,0
0,chairman,4,0
0,.,4,0
0,Photo,4,1
0,:,4,1
1,Michel,4,1
2,O'Sullivan,4,1
0,The,4,2
5,Australian,4,2
6,Financial,4,2
6,Markets,4,2
6,Association,4,2
0,has,4,2
0,elected,4,2
5,Morgan,4,2
6,Stanley,4,2
0,'s,4,2
1,Steve,4,2
2,Harker,4,2
0,as,4,2
0,its,4,2
0,new,4,2
0,chairman,4,2
0,",",4,2
0,as,4,2
0,it,4,2
0,works,4,2
0,towards,4,2
0,releasing,4,2
0,a,4,2
0,revamped,4,2
0,code,4,2
0,of,4,2
0,conduct,4,2
0,for,4,2
0,its,4,2
0,members,4,2
0,within,4,2
0,the,4,2
0,next,4,2
0,three,4,2
0,months,4,2
0,.,4,2
0,Mr,4,3
1,Harker,4,3
0,",",4,3
5,Morgan,4,3
6,Stanley,4,3
0,'s,4,3
0,local,4,3
0,chief,4,3
0,",",4,3
0,replaces,4,3
1,Stephen,4,3
2,Roberts,4,3
0,at,4,3
0,the,4,3
0,helm,4,3
0,of,4,3
5,AFMA,4,3
0,.,4,3
0,Mr,4,4
1,Roberts,4,4
0,stepped,4,4
0,down,4,4
0,following,4,4
0,his,4,4
0,transition,4,4
0,to,4,4
0,chairman,4,4
0,of,4,4
5,Citigroup,4,4
6,Australia,4,4
0,from,4,4
0,the,4,4
0,chief,4,4
0,executive,4,4
0,role,4,4
0,.,4,4
0,The,4,5
0,industry,4,5
0,is,4,5
0,being,4,5
0,very,4,5
0,proactive,4,5
0,in,4,5
0,dealing,4,5
0,with,4,5
0,these,4,5
0,issues,4,5
0,.,4,5
1,Steve,4,6
2,Harker,4,6
0,",",4,6
5,Morgan,4,6
6,Stanley,4,6
0,The,4,7
0,changeover,4,7
0,comes,4,7
0,as,4,7
0,the,4,7
0,industry,4,7
0,has,4,7
0,continued,4,7
0,to,4,7
0,be,4,7
0,marred,4,7
0,by,4,7
0,probes,4,7
0,involving,4,7
0,potential,4,7
0,manipulation,4,7
0,of,4,7
0,the,4,7
0,bank,4,7
0,bill,4,7
0,swap,4,7
0,rate,4,7
0,and,4,7
0,incidents,4,7
0,of,4,7
0,questionable,4,7
0,practices,4,7
0,in,4,7
0,the,4,7
0,provision,4,7
0,of,4,7
0,financial,4,7
0,advice,4,7
0,.,4,7
0,Mr,4,8
1,Harker,4,8
0,outlined,4,8
0,the,4,8
0,increased,4,8
0,importance,4,8
0,of,4,8
0,improving,4,8
0,behaviour,4,8
0,and,4,8
0,culture,4,8
0,and,4,8
0,consulting,4,8
0,effectively,4,8
0,on,4,8
0,public,4,8
0,policy,4,8
0,",",4,8
0,including,4,8
0,tax,4,8
0,and,4,8
0,regulatory,4,8
0,matters,4,8
0,",",4,8
0,as,4,8
0,the,4,8
0,finance,4,8
0,industry,4,8
0,continued,4,8
0,to,4,8
0,navigate,4,8
0,the,4,8
0,fallout,4,8
0,from,4,8
0,the,4,8
0,global,4,8
0,financial,4,8
